token_id,image,category,sediment,sediment_tier,environment,environment_tier,eastern,eastern_tier,southern,southern_tier,western,western_tier,northern,northern_tier,artifact,plot,koda
11378,https://assets.otherside.xyz/otherdeeds/f266d495f7a55da6fbb18fd14008a5ef76a7e9e4738d16be210926b3d56d82a3.jpg,Spirit,Chemical Goo,1,Veldan,5,,,,,,,,,,11378,
11379,https://assets.otherside.xyz/otherdeeds/a8b067889330c41f6c0454c179933bc7357bb6e28a30a71ffe08d4087c6c977b.jpg,Volcanic,Chemical Goo,3,Molten,1,Spikeweed,2,,,,,Thermodite,2,Rugged Shovel,11379,
11380,https://assets.otherside.xyz/otherdeeds/588e700307a272995db2a61e8f7e51378fd18e84058b6ebd2d779cfc2664279c.jpg,Mineral,Chemical Goo,1,Spires,1,Kinsoul,2,Nether,1,Runa,2,Whisper,2,,11380,
11381,https://assets.otherside.xyz/otherdeeds/c7feaf3bcf2c2edd64948132ad7bfd979be3c4621169e2eb0ac1088319765051.jpg,Volcanic,Chemical Goo,1,Obsidian,3,,,Spikeweed,1,Onyx,1,,,,11381,5406
11382,https://assets.otherside.xyz/otherdeeds/b0f75e764902a9e6e96bdda2c199243889bb139d170aa391fcba38c792dff9c5.jpg,Growth,Chemical Goo,3,Botanical,2,Runa,2,Psychosilk,1,,,,,,11382,8608
11383,https://assets.otherside.xyz/otherdeeds/81f2251deba1c0dbdeeefd59a8e3bab692c48ebe7bd2b8d348aa6ee03dd46e8a.jpg,Spirit,Chemical Goo,1,Sky,1,Brimstone,2,Kinsoul,1,Nether,2,Lumileaf,2,,11383,
11384,https://assets.otherside.xyz/otherdeeds/5aba898be5f0572d97a8918e033d9ff6f80ff97b0e095f95b982a4bf71a1533f.jpg,Spirit,Chemical Goo,1,Sands,2,,,,,,,,,,11384,
11385,https://assets.otherside.xyz/otherdeeds/a6763a1b8fa3903487ada25dd0100afe8a6d4887d06ceb1a1105aa44d29c8f88.jpg,Spirit,Chemical Goo,1,Steppes,3,Moldium,1,,,,,Oblivion,3,,11385,
11386,https://assets.otherside.xyz/otherdeeds/5eaace3b260f0c6aa73e4570665653d57e0903e044909e017e0c83ef762aaeae.jpg,Decay,Chemical Goo,1,Thornwood,5,Duskia,2,,,,,,,,11386,
11387,https://assets.otherside.xyz/otherdeeds/3e6f81bdd99ff3828b73bfb6bc92459602ff00a091074190f39fd4eb5e21c306.jpg,Harsh,Chemical Goo,3,Wastes,3,Nether,1,Hollowcine,1,Hollowcine,3,Omni,2,,11387,
11388,https://assets.otherside.xyz/otherdeeds/111a257842b4af3616da52562daa1d449c31a0f4ab0ce358eae48c0029712ec0.jpg,Spirit,Chemical Goo,1,Steppes,2,Lumileaf,1,,,Petrified,1,,,Forged Axe,11388,
11389,https://assets.otherside.xyz/otherdeeds/18412fc52fffbc0105f233427ef06791b18a1cd55539b848240c3481bd6acfac.jpg,Decay,Chemical Goo,2,Bog,1,,,Runa,3,,,Lumileaf,2,,11389,
11390,https://assets.otherside.xyz/otherdeeds/1bd16c591f43a4769f59711392a9cb2058db21f43c1c37939a96a35bbe1161f8.jpg,Growth,Chemical Goo,2,Mycelium,2,,,,,,,Brimstone,2,,11390,
11391,https://assets.otherside.xyz/otherdeeds/9df1718b15207fbe4889e6def855fb7eaa775cd9c407b83baaaf45711d0ddde8.jpg,Decay,Chemical Goo,1,Ruins,1,Brimstone,1,Prysmatica,2,,,,,,11391,
11392,https://assets.otherside.xyz/otherdeeds/647c8edba959d346b22605b2a4544d0c1f4e47fa94bc49e9838ad013a10eb74c.jpg,Growth,Chemical Goo,1,Mystic,2,,,,,Bonestone,1,,,,11392,
11393,https://assets.otherside.xyz/otherdeeds/7926f87d12f0c5f62cc57783afab600e523250fca0ab4113371cfb114f42162e.jpg,Harsh,Chemical Goo,2,Glacia,1,Shatterfrost,1,,,Lunarian,2,Moldium,2,Ancient Coin,11393,5076
11394,https://assets.otherside.xyz/otherdeeds/c05252c61653d70b224a8751d0dbdcee178caf381889b0ea513e2160c6289802.jpg,Harsh,Chemical Goo,1,Wastes,4,,,Kinsoul,1,Runa,2,,,,11394,
11395,https://assets.otherside.xyz/otherdeeds/48df26f962c41086c573b637d1d90191848c34cb0af7766f276dc8099d0c271c.jpg,Decay,Chemical Goo,3,Ruins,4,,,Kinsoul,1,,,,,,11395,
11396,https://assets.otherside.xyz/otherdeeds/6216488ab055d067a5f05d1b85605fddb6cc219b16d558315d7bc47a7cac3412.jpg,Spirit,Chemical Goo,2,Veldan,2,,,,,,,Lumileaf,1,,11396,
11397,https://assets.otherside.xyz/otherdeeds/a691c955195b03f17be0e729fb81f070bac0296988281d15262436b8115e38fd.jpg,Spirit,Chemical Goo,3,Steppes,3,,,,,,,Kinsoul,2,,11397,
11398,https://assets.otherside.xyz/otherdeeds/8db8d4c3d4351d062b2a17b21d03644065fd5199b5e146acf40ae7edccd120f1.jpg,Harsh,Chemical Goo,1,Splinter,2,,,,,,,,,,11398,
11399,https://assets.otherside.xyz/otherdeeds/d034cafe03fcb1328841f96633b9cba96d5839f309b61681649ce097035905c8.jpg,Harsh,Chemical Goo,3,Splinter,4,,,Claymer,2,Petrified,2,Lunarian,1,,11399,
11400,https://assets.otherside.xyz/otherdeeds/dee6feb76ee809818c12d1962973319ce1431b69471ab54e86f98e9102c1e0c3.jpg,Mineral,Chemical Goo,3,Biolume,1,Moldium,3,,,,,,,,11400,
11401,https://assets.otherside.xyz/otherdeeds/15e4c0327e22ba148190157686d14dd8d5d52386a5b363d9d9228603a20f500c.jpg,Decay,Chemical Goo,1,Thornwood,1,Lumileaf,2,Lunarian,3,Psychosilk,2,Moldium,1,Card from a Deck,11401,
11402,https://assets.otherside.xyz/otherdeeds/c33f63070e2699c858a1a055ca001e03121d99618a7fc9f6f5adefd3fffe6e02.jpg,Spirit,Chemical Goo,1,Sands,1,Coralia,3,Psychosilk,1,Lumileaf,3,Coralia,1,,11402,
11403,https://assets.otherside.xyz/otherdeeds/f2b73a338b3a79e8c82ca0d68c96eb3f12282e6b6fdad394eec9c74a423b2ee1.jpg,Harsh,Chemical Goo,1,Bone,3,Psychosilk,1,,,Luster,2,,,,11403,
11404,https://assets.otherside.xyz/otherdeeds/ef78ecfd74d3dc1331003a82a9217e3295981af777443a95eb54c38d3256fc9b.jpg,Mineral,Chemical Goo,1,Luster,2,,,,,,,,,,11404,
11405,https://assets.otherside.xyz/otherdeeds/a79b07f94904f91adbcd19561098967e8b9580eb59e1bbb14cdbb875ad10e237.jpg,Mineral,Chemical Goo,3,Luster,2,Oblivion,1,Bonestone,1,Fragmentia,2,Nether,1,,11405,
11406,https://assets.otherside.xyz/otherdeeds/a9e87070e1fb2e2b997b13322e6927b00acfdfc2ecd600df00bded0e12958530.jpg,Mineral,Chemical Goo,3,Biolume,4,Moldium,1,,,Lumileaf,1,,,,11406,
11407,https://assets.otherside.xyz/otherdeeds/3caee877eec2aa3d89bc02a6b5f15ae8552641ce1f62ca652713d1a9c5ee7b47.jpg,Growth,Chemical Goo,1,Mystic,2,Brimstone,1,Lumileaf,1,Luster,3,Whisper,1,Whale Statue,11407,
11408,https://assets.otherside.xyz/otherdeeds/b7afd5e317d217505496fa4e9e033a88a0e9688ed271125ed720a79472310fe2.jpg,Psychedelic,Chemical Goo,2,Sludge,3,,,,,,,Whisper,1,,11408,
11409,https://assets.otherside.xyz/otherdeeds/8d1cc24fcc93367aace4f289745b7b212f82a3aca3481d9b314e0f9965d825f7.jpg,Spirit,Chemical Goo,2,Sky,1,,,Kinsoul,1,Element 115,1,,,,11409,
11410,https://assets.otherside.xyz/otherdeeds/7a5ec8a86b447e67b317c83d48514580f0725d83715f0fa8a4868745b048e582.jpg,Spirit,Chemical Goo,2,Sky,4,,,,,Nether,1,,,,11410,
11411,https://assets.otherside.xyz/otherdeeds/13b19efbff0957e3649a1d7af9b163d48c13fb48d35c822fe47f4266df1e368d.jpg,Decay,Chemical Goo,3,Bog,1,,,,,Psychosilk,1,Brimstone,1,Glass Eye,11411,
11412,https://assets.otherside.xyz/otherdeeds/20c5d63bdb23bebdfb872205406b76fe35ff1fa83032c77383a917f5b25f39ad.jpg,Decay,Chemical Goo,2,Ruins,4,,,,,,,,,,11412,
11413,https://assets.otherside.xyz/otherdeeds/84e3969cabb2d5b00b1c1d59b47684af16d69094c3bb2b231450306376c14455.jpg,Spirit,Chemical Goo,1,Steppes,2,,,,,,,Vaporhaze,1,,11413,
11414,https://assets.otherside.xyz/otherdeeds/a5759228dd67fba3f8f571c1efcb914a12698e89c13bad5edb6de10539f8d2c2.jpg,Spirit,Chemical Goo,1,Steppes,2,,,,,,,,,,11414,8130
11415,https://assets.otherside.xyz/otherdeeds/beee270934a64948b5e9611d5d490702f5b55ceb96109637bad4cd3148a221f6.jpg,Spirit,Chemical Goo,1,Steppes,1,,,Lumileaf,1,,,Lunarian,2,,11415,
11416,https://assets.otherside.xyz/otherdeeds/659e2bc87d925f617416f5739dc8da3f1bf5722111396fecf357a8258dc51911.jpg,Spirit,Chemical Goo,1,Sands,2,Runa,2,Lunarian,1,Brineslime,2,Nether,1,,11416,
11417,https://assets.otherside.xyz/otherdeeds/a601c16fd564eac1029b67ad208d34da0f38278c6483f9e52e35953ed0c0caa1.jpg,Harsh,Chemical Goo,1,Wastes,3,,,,,,,Hollowcine,1,,11417,1529
11418,https://assets.otherside.xyz/otherdeeds/4898f442598e6e36fb83207eeb71804387bd627314982dbc11f9d86741df83a0.jpg,Volcanic,Chemical Goo,1,Molten,3,,,,,,,,,,11418,
11419,https://assets.otherside.xyz/otherdeeds/736ff484e51b67032448e3ad7d1d1ce843f27eeea828b4243e7d80d87711d90f.jpg,Volcanic,Chemical Goo,3,Sulfuric,5,Chlorocite,1,Nether,3,Lunarian,2,Lumileaf,2,,11419,
11420,https://assets.otherside.xyz/otherdeeds/ae2b78c8fe5c0450a8961ca08a16b3b25f3e9cb3fb68b38b5c99c1c7d08b92d8.jpg,Harsh,Chemical Goo,2,Bone,2,,,Brimstone,2,,,,,,11420,
11421,https://assets.otherside.xyz/otherdeeds/62d28cb3ff85f1bd6cba4ccfd2519c3b44324ea96becbf319f849377086c7c8f.jpg,Volcanic,Chemical Goo,2,Sulfuric,3,Nether,2,Brimstone,1,,,,,,11421,
11422,https://assets.otherside.xyz/otherdeeds/9f426de4c5844ca79172f6167f04820ba51b7e0806948d1b9611bdc37fb4fd8d.jpg,Growth,Chemical Goo,1,Jungle,2,Luster,1,Lumileaf,3,,,,,,11422,
11423,https://assets.otherside.xyz/otherdeeds/841f5a5264e79b5cc3e9842a40caef2a415b20a9941743ceea81e7cb6728de42.jpg,Spirit,Chemical Goo,1,Steppes,3,,,,,Spikeweed,1,,,Mystic Triangles,11423,3969
11424,https://assets.otherside.xyz/otherdeeds/120eddae06417a410ed6996ace1d4d43e4e4669606911755469c46b6ca75a516.jpg,Harsh,Chemical Goo,1,Glacia,3,,,Kinsoul,3,,,,,,11424,
11425,https://assets.otherside.xyz/otherdeeds/ce7d2d83e9d64e9dc42f196bcc008f94dbe17c51b43b905d08e1f8f3bef90dfa.jpg,Mineral,Chemical Goo,1,Biolume,2,,,,,Lunarian,2,,,,11425,
11426,https://assets.otherside.xyz/otherdeeds/988ac4f9c2fa6a651992facdd427fb539a6b42a0213deb3115e9c0278f8b4778.jpg,Mineral,Chemical Goo,2,Biolume,3,Oblivion,2,,,,,,,,11426,
11427,https://assets.otherside.xyz/otherdeeds/bee4a4fe3d0c99ab49d9ea98fa96d72208022588764e25e0d19064c36bb610c5.jpg,Volcanic,Chemical Goo,1,Molten,5,Lumileaf,1,Nether,2,Brimstone,2,,,,11427,
11428,https://assets.otherside.xyz/otherdeeds/735915543f5b880dd79406361569e42bbd9c8cb8d82f181ae602542740efd163.jpg,Harsh,Chemical Goo,2,Glacia,1,Petrified,2,Lumileaf,3,Slushia,3,,,,11428,
11429,https://assets.otherside.xyz/otherdeeds/a862879933eb5364243ab2f3fb8bd0a2c58b67f8aeb4c684a1c79441f178a71c.jpg,Growth,Chemical Goo,2,Botanical,1,Stonecrop,1,Moldium,2,Bonestone,3,Oblivion,2,,11429,
11430,https://assets.otherside.xyz/otherdeeds/ed6920d6484e22b2005fe5d854360ea7c918cf0a790d037457858e9d069efed8.jpg,Growth,Chemical Goo,1,Botanical,5,,,Bonestone,1,,,Bonestone,2,,11430,
11431,https://assets.otherside.xyz/otherdeeds/7774840deeac2b768e0b46ba31b88b3ea12aab2e9d66de4faa5a679415ac3cc3.jpg,Growth,Chemical Goo,1,Mycelium,4,,,Psychosilk,1,,,,,Rugged Hammer,11431,
11432,https://assets.otherside.xyz/otherdeeds/f35d54545ab6ff3a6944770d1a2bf163361d84c159f2cdb39a28c4fc7779b7d4.jpg,Harsh,Chemical Goo,2,Bone,1,,,,,,,Brimstone,3,,11432,
11433,https://assets.otherside.xyz/otherdeeds/9527c60931526e892c592073ae1d23a4719ac436ad1650c918c70591a68718cb.jpg,Spirit,Chemical Goo,1,Steppes,1,,,Nebula,1,Whisper,2,,,,11433,
11434,https://assets.otherside.xyz/otherdeeds/e4ffa3eca898908763e99daa9e5685d4bd4e6c48c29f637579f6018d854e847f.jpg,Harsh,Chemical Goo,1,Splinter,3,,,Kinsoul,1,,,,,Rugged Axe,11434,
11435,https://assets.otherside.xyz/otherdeeds/316e2462fab2d10615f32ac489ff738449b1b57dbcd1793710ebe3dcd62acef3.jpg,Spirit,Chemical Goo,1,Steppes,3,,,Bonestone,2,,,Vaporhaze,1,Sticky Cauldron,11435,
11436,https://assets.otherside.xyz/otherdeeds/1e3d9ed83af3ad0253a7cdbe339356db735f67f24b38a8c0f9c8e5eaf5ce7ed4.jpg,Psychedelic,Chemical Goo,1,Mallow,5,,,Petrified,3,,,,,Mystic Triangles,11436,
11437,https://assets.otherside.xyz/otherdeeds/c45a5b98449bdd23469b863dfb0036881ff1f7a28810b22a2050142ecb2de312.jpg,Spirit,Chemical Goo,1,Steppes,2,Lumileaf,2,,,,,,,,11437,
11438,https://assets.otherside.xyz/otherdeeds/ed23b10ef1ad8db31e358861ed00459681d25d0c6b3a41d8fec5962271aa0c4e.jpg,Volcanic,Chemical Goo,1,Molten,3,Bonestone,3,,,Oblivion,2,,,,11438,
11439,https://assets.otherside.xyz/otherdeeds/303b78813561f207bc02898492e0d4a166b8ca535d313938b9fc881f0ebca022.jpg,Spirit,Chemical Goo,1,Steppes,3,,,,,,,Whisper,3,,11439,
11440,https://assets.otherside.xyz/otherdeeds/b377d9fa75b527022011e8e4f91404459f8550cfc3cec3b02236abd0d8507548.jpg,Spirit,Chemical Goo,3,Steppes,3,Vaporhaze,1,Brimstone,1,Lumileaf,1,Vaporhaze,1,,11440,
11441,https://assets.otherside.xyz/otherdeeds/9921c0c1dfbc0f67212897e6f092e2768949e3dc2ef8ffd93038eae60e59044f.jpg,Mineral,Chemical Goo,2,Biolume,3,Runa,3,,,,,Runa,2,,11441,
11442,https://assets.otherside.xyz/otherdeeds/c4f9fec9fbfb786b1b289e4820655be08a35641e742eb57943390410e690b98c.jpg,Psychedelic,Chemical Goo,2,Mallow,2,Petrified,2,,,,,Brimstone,3,,11442,
11443,https://assets.otherside.xyz/otherdeeds/ccdb27d4a5c2d58f29cca4912abb8dd5d853efe63b3d4410aae1144da9faffa1.jpg,Mineral,Chemical Goo,2,Spires,1,,,,,Bonestone,1,,,,11443,
11444,https://assets.otherside.xyz/otherdeeds/6c8a8e9481d0b6e57118deebee7c8bec05e0c8aeaf1445787d1867147ef8be47.jpg,Harsh,Chemical Goo,1,Glacia,4,,,Nether,2,Shatterfrost,2,,,,11444,
11445,https://assets.otherside.xyz/otherdeeds/d4c9e04dd3775915be26b1633a9fa771cec805bf22fff4789ee310f82ed15dfb.jpg,Volcanic,Chemical Goo,2,Molten,1,Oblivion,2,,,,,Kinsoul,1,,11445,
11446,https://assets.otherside.xyz/otherdeeds/5fb9dc036f679365125a4c333c46fe7fbf7e4622134cc46ea098a27608dfbeec.jpg,Decay,Chemical Goo,1,Thornwood,5,Bonestone,1,Duskia,2,,,Lumileaf,2,,11446,
11447,https://assets.otherside.xyz/otherdeeds/9269479eac03ed80e8273c17824a8bae5e07b8a094993ec2222815ed88f435d5.jpg,Decay,Chemical Goo,3,Thornwood,3,Nocturna,2,,,Runa,2,,,,11447,
11448,https://assets.otherside.xyz/otherdeeds/6b27564865141d3c94993dc2b35ec3b4dbbfd4b3f9947aa9b78a3b2d0b387fe7.jpg,Spirit,Chemical Goo,3,Steppes,1,,,,,Runa,2,Lunarian,2,,11448,
11449,https://assets.otherside.xyz/otherdeeds/5599a794cda65e0f340aaf625a7eb093032970b189f624752285b59cd61ba428.jpg,Growth,Chemical Goo,1,Mystic,5,,,,,Brimstone,3,Kinsoul,1,,11449,
11450,https://assets.otherside.xyz/otherdeeds/09683614074d370b0bd7ba92246ab9d2abe4319b59a85392dbbd865c01840a84.jpg,Volcanic,Chemical Goo,2,Obsidian,3,,,,,Lumileaf,1,Oblivion,3,,11450,
11451,https://assets.otherside.xyz/otherdeeds/39f99d74197eea1879e2c6e01784a0930a4ba88fb2ac7d63592aee81de2a5a7a.jpg,Growth,Chemical Goo,1,Jungle,5,Spikeweed,2,,,Oblivion,1,Psychosilk,2,,11451,
11452,https://assets.otherside.xyz/otherdeeds/833f3b8bcfd72a4c2770e042b692a9c9a16b92effd95e27493ea2a83cdda9103.jpg,Growth,Chemical Goo,1,Mycelium,1,Petrified,2,,,Spikeweed,2,,,,11452,
11453,https://assets.otherside.xyz/otherdeeds/720540b6d5585ce12fe89dc15c80b3ed2bd07e8cb524c252f7c5eef4a0d3d5a8.jpg,Growth,Chemical Goo,2,Jungle,4,,,,,,,,,,11453,
11454,https://assets.otherside.xyz/otherdeeds/c4d05e51b3bdfa91a0932bf10f1718fcca47263ba760686818be3130dd36f7d2.jpg,Decay,Chemical Goo,3,Ruins,4,Luster,1,,,Lunarian,3,,,,11454,
11455,https://assets.otherside.xyz/otherdeeds/3b661e5eef409301319096c54bef3ccbbe71d1abdf2a18dfebe91a0022bb2e4b.jpg,Psychedelic,Chemical Goo,2,Sludge,2,Lunarian,1,Luster,2,,,,,,11455,
11456,https://assets.otherside.xyz/otherdeeds/2d36e90049ef1efe2bcb4816724329828e7c15347cea8d067873cda272be9feb.jpg,Spirit,Chemical Goo,1,Veldan,5,Lumileaf,2,Moldium,2,Bonestone,1,,,,11456,
11457,https://assets.otherside.xyz/otherdeeds/1fb6a5b7b069cc1339fda99fb6b40b9a47d19a394f1782b6f5fafbc42f8db319.jpg,Volcanic,Chemical Goo,2,Molten,1,,,,,Nether,1,,,,11457,
11458,https://assets.otherside.xyz/otherdeeds/7cec8b42663ce138840678f4380489dbe5f75ad382bc72eb4c2db035fecf4966.jpg,Decay,Chemical Goo,1,Thornwood,3,,,Whisper,2,,,,,,11458,
11459,https://assets.otherside.xyz/otherdeeds/0b89ffab02516b8eb7bd836dcadd9f0daa4eb9223970aa8e18b4b42fd98aee8a.jpg,Decay,Chemical Goo,2,Thornwood,2,,,,,,,Moldium,3,,11459,
11460,https://assets.otherside.xyz/otherdeeds/1547fa00782948e40e7174473d8f051d202e866ff0ddf7ed5a22daf25f728c2e.jpg,Volcanic,Chemical Goo,2,Molten,4,,,,,,,,,,11460,
11461,https://assets.otherside.xyz/otherdeeds/90433c036c2b2ce084700bc38a56f4bf1f3fb24af6019c934047096aaa8d42a2.jpg,Harsh,Chemical Goo,3,Wastes,4,,,Hollowcine,2,Moldium,1,,,,11461,
11462,https://assets.otherside.xyz/otherdeeds/3b9318b2bb3a11fa82f6fff39534384a814f4a0ec24402e786f685d2412ad3f6.jpg,Decay,Chemical Goo,1,Plague,1,Whisper,3,,,Oblivion,2,Lumileaf,2,,11462,
11463,https://assets.otherside.xyz/otherdeeds/b92fab57de6a14af4d2b5d8f3453ac2d0c898eaf4549261cb1c1a1510c74afb1.jpg,Harsh,Chemical Goo,2,Glacia,4,,,Lunarian,1,,,Slushia,1,,11463,
11464,https://assets.otherside.xyz/otherdeeds/71c7c61483c6cb3dc1a978fe8561a6705978ee2b23595d500795aa54cd7fef12.jpg,Decay,Chemical Goo,1,Bog,1,Moldium,2,,,,,,,Banana Peel,11464,
11465,https://assets.otherside.xyz/otherdeeds/b67d1127b1be8347854dcc9c06e9d08cabbed424fafe1c5bdece7b1fc4e48d40.jpg,Mineral,Chemical Goo,1,Crystal,2,,,,,,,Luminite,2,,11465,
11466,https://assets.otherside.xyz/otherdeeds/006f30a02ceb2b831f5c6c3284a11b402f4b97b3a4a806af53b36f360bb35e0c.jpg,Mineral,Chemical Goo,2,Crystal,3,,,Luster,2,,,,,Rugged Pickaxe,11466,
11467,https://assets.otherside.xyz/otherdeeds/5315c03377672c3191162e11533743da9bae8aa10ec00c0c75aaca93427802a9.jpg,Harsh,Chemical Goo,1,Splinter,3,Kinsoul,2,Brimstone,1,,,Brimstone,1,,11467,
11468,https://assets.otherside.xyz/otherdeeds/b88e2b8f626bacaf7e0748e6221211be86e939ffab9b8b07a48dfe92c3ed57d9.jpg,Decay,Chemical Goo,3,Thornwood,2,,,,,,,Kinsoul,1,Celestial Heart,11468,
11469,https://assets.otherside.xyz/otherdeeds/44827c8633a913b508801c839553e99b2478035de01a1ab9c296528ae183294d.jpg,Psychedelic,Chemical Goo,2,Sludge,1,,,Runa,2,,,Brimstone,2,,11469,
11470,https://assets.otherside.xyz/otherdeeds/9134829253bb4dd2ab932662f61b180c0017c3dc003b2eeca77deaedb7e063a1.jpg,Volcanic,Chemical Goo,2,Molten,5,,,Kinsoul,2,,,Luster,1,,11470,
11471,https://assets.otherside.xyz/otherdeeds/04eb85b35ef2940c807bafd532e4902b2fee9b506264b61b9f7f3a096a87caaa.jpg,Growth,Chemical Goo,2,Mystic,1,Spiritseep,1,Kinsoul,2,Psychosilk,3,,,Celestial Orb,11471,
11472,https://assets.otherside.xyz/otherdeeds/1ca27f2520456d40f8576d44e7447739f9ab2648d8406242d2b2aab167e52093.jpg,Mineral,Chemical Goo,2,Biolume,2,Tantalite,3,Lunarian,3,,,Kinsoul,3,,11472,
11473,https://assets.otherside.xyz/otherdeeds/c252f4c4f00493fa48c7965863b7efca11599abf2576519c35ad2de20b5222a1.jpg,Decay,Chemical Goo,1,Bog,5,Scumbria,3,Moldium,2,Nether,3,Spikeweed,1,,11473,
11474,https://assets.otherside.xyz/otherdeeds/c821d6a610a608c6eb5f19e0a471bcae0041bb6b854f6fee3cc972bc43941f01.jpg,Decay,Chemical Goo,2,Bog,2,Nether,1,,,Bonestone,1,,,,11474,
11475,https://assets.otherside.xyz/otherdeeds/50ea738624b885f89834a119bac9894531b359e75c81b2a65a505b41160ccc6c.jpg,Harsh,Chemical Goo,3,Splinter,4,Claymer,1,Lumileaf,1,Kinsoul,1,Psychosilk,1,,11475,
11476,https://assets.otherside.xyz/otherdeeds/7effa1754d44659c3c2a1aa4909a4cec5e503d0fc3564dffaf8576a8d8fde07e.jpg,Volcanic,Chemical Goo,1,Molten,2,Nether,2,Kinsoul,1,Psychosilk,2,Petrified,3,,11476,
11477,https://assets.otherside.xyz/otherdeeds/763213626b349022d7257a18e8561136940b9456cefadd206189bdca2f77ade9.jpg,Growth,Chemical Goo,1,Mycelium,2,,,,,,,Bonestone,1,Celestial Heart,11477,
11478,https://assets.otherside.xyz/otherdeeds/820546341847ddb03cf3656624ec0dbbd8490624125bddba06d17b80137b7a74.jpg,Growth,Chemical Goo,3,Mystic,2,,,,,,,Bonestone,2,Forged Shovel,11478,
11479,https://assets.otherside.xyz/otherdeeds/ab170aa47bfd9ecc59e299bdc5e6cfb49f66cae00bdb87e234dec47ceea14753.jpg,Mineral,Chemical Goo,1,Crystal,2,Whisper,1,,,,,,,Jules,11479,
11480,https://assets.otherside.xyz/otherdeeds/70d5c8de651338d8abf63a30f6ca3a1f2cedc7a485c7ae2ef9cca2489259a49a.jpg,Harsh,Chemical Goo,2,Wastes,1,Obsilica,1,,,,,,,,11480,
11481,https://assets.otherside.xyz/otherdeeds/c1108e059c45437812e7110dacb36d936eb1d980974effb19d4d38b3720752cb.jpg,Harsh,Chemical Goo,2,Bone,3,Bonestone,1,,,,,Lumileaf,2,,11481,
11482,https://assets.otherside.xyz/otherdeeds/93614fda9130d138921494b2e2da482dd9dd8df37e55422db659cdba6e509d87.jpg,Decay,Chemical Goo,1,Bog,2,Brimstone,3,,,Lunarian,1,,,,11482,
11483,https://assets.otherside.xyz/otherdeeds/b3acbae8f3c77b57cc2a8100e7ffbe1da52edec75c6d81b5625c74becb2bce98.jpg,Psychedelic,Chemical Goo,2,Sludge,3,,,,,Lumileaf,1,Runa,1,,11483,
11484,https://assets.otherside.xyz/otherdeeds/f1bbf7700fa4975a18a182690bb8674cb133adb27640ebbdf811def362c56409.jpg,Psychedelic,Chemical Goo,1,Acid,3,,,Runa,2,Petrified,3,,,,11484,
11485,https://assets.otherside.xyz/otherdeeds/81cf39ad154463a0127635f9d737107aa83d4379adfcb1c8b1b6c38f3872dcf3.jpg,Harsh,Chemical Goo,2,Wastes,1,,,Luster,2,Obsilica,3,,,,11485,3919
11486,https://assets.otherside.xyz/otherdeeds/249abba5fcd1605baf68e9c9af00f8abbe46d688ad3fd99ac9ae35820be0926a.jpg,Volcanic,Chemical Goo,1,Obsidian,2,,,Moldium,1,Psychosilk,1,,,,11486,
11487,https://assets.otherside.xyz/otherdeeds/159b52dae17de1b93ac3bcff2ac6089be2e62f24baca336f213b3fb9456b4acb.jpg,Harsh,Chemical Goo,2,Splinter,1,,,Nether,1,Petrified,3,Kinsoul,1,,11487,
11488,https://assets.otherside.xyz/otherdeeds/ab1dedbe72f8fb3dde917966a6c6676ae96fe3d3e9fa1591df3cb6869f36cd7d.jpg,Growth,Chemical Goo,1,Mystic,3,,,,,Bonestone,3,,,,11488,
11489,https://assets.otherside.xyz/otherdeeds/25cc38802948e5423d17f74e3870c50b05e0c838b32042f545d21c27d0d1665d.jpg,Volcanic,Chemical Goo,2,Crimson,3,,,Lumileaf,3,Ragnarock,3,,,,11489,
11490,https://assets.otherside.xyz/otherdeeds/9bd7ac19d9880455249b33bd00850d68d0c63104523302de5ddde15fdb109a2b.jpg,Volcanic,Chemical Goo,2,Crimson,1,,,,,,,,,,11490,
11491,https://assets.otherside.xyz/otherdeeds/1e8c5cc94d80d77c694f567f7b2b336bc22396d4e434db56ced73def8d2dbb34.jpg,Psychedelic,Chemical Goo,1,Mallow,5,,,,,Nether,1,,,Celestial Orb,11491,
11492,https://assets.otherside.xyz/otherdeeds/ef7bd64f855b3805edc1b2b3d856fc7d34d606ed9d04b7b4b09725bfa3f33268.jpg,Harsh,Chemical Goo,1,Wastes,1,Psychosilk,3,,,Kinsoul,1,,,Celestial Orb,11492,
11493,https://assets.otherside.xyz/otherdeeds/3622efaa7505c1ec662977d23e3be31965abbb8b5155a2ea2797b82a6eb948c7.jpg,Psychedelic,Chemical Goo,3,Acid,5,Galactica,1,,,,,Oblivion,2,,11493,
11494,https://assets.otherside.xyz/otherdeeds/bb31e172124baa7b58a9b70996d303748f9c8415e2459b539d9f23cd98c31129.jpg,Decay,Chemical Goo,2,Thornwood,1,,,Spikeweed,1,,,,,,11494,
11495,https://assets.otherside.xyz/otherdeeds/81e4e3dd583a205a8bd3d5b662b063217ad1abc98de2eff3d4712130dc4c1303.jpg,Mineral,Chemical Goo,2,Luster,2,Spikeweed,3,,,,,Oblivion,1,,11495,
11496,https://assets.otherside.xyz/otherdeeds/346ae41e3f7cb09ff4a2a993d81c0140251009711492a2e8226206858f2e52e8.jpg,Harsh,Chemical Goo,3,Splinter,2,Moldium,2,,,Petrified,2,,,Ancient Coin,11496,
