token_id,image,category,sediment,sediment_tier,environment,environment_tier,eastern,eastern_tier,southern,southern_tier,western,western_tier,northern,northern_tier,artifact,plot,koda
61292,https://assets.otherside.xyz/otherdeeds/3c1ddfc6b20b6c8c1488025e91394c4826881764a801207c40ef847a60a3950c.jpg,Volcanic,Infinite Expanse,3,Obsidian,3,,,,,,,,,,61292,
61293,https://assets.otherside.xyz/otherdeeds/c62794b658e9444e3a3850fc897f40d3505f4962d94186c070ca2eeeed97c0d9.jpg,Mineral,Infinite Expanse,2,Luster,2,Kinsoul,1,,,Fragmentia,1,,,,61293,
61294,https://assets.otherside.xyz/otherdeeds/d8380109a3113fa56ab7bbd2063e990c55e0426b7de860e30d97c976a7cbdafc.jpg,Harsh,Infinite Expanse,2,Glacia,2,,,,,,,Psychosilk,1,Glass Eye,61294,
61295,https://assets.otherside.xyz/otherdeeds/6aa7eef9047dec7125531e08042414944f4a19b7fadcd243506ea34aaceeb0f8.jpg,Spirit,Infinite Expanse,1,Sands,1,,,Brineslime,1,,,Moldium,1,,61295,
61296,https://assets.otherside.xyz/otherdeeds/2f4410a083634cfb53189d4dfd0ed5c80f820d495cce6c84393fa4d4cfddb546.jpg,Mineral,Infinite Expanse,1,Spires,2,Runa,2,,,,,Petrified,2,,61296,
61297,https://assets.otherside.xyz/otherdeeds/669b1ce620c8eed7a5c3ba89bf1bc2cc1ee68c74655d614408623c512614589c.jpg,Spirit,Infinite Expanse,3,Sky,2,Nucleod,1,Bonestone,1,Brimstone,1,Nucleod,2,,61297,
61298,https://assets.otherside.xyz/otherdeeds/8907f4ccf3508966ce3b3cfba959fc5348a9adf728e63c48eb58007602778a51.jpg,Psychedelic,Infinite Expanse,1,Mallow,1,,,,,,,,,,61298,
61299,https://assets.otherside.xyz/otherdeeds/f75836afb990eaad6b98394b5c8431fd768df8f9d53a62299505b794588c8903.jpg,Growth,Infinite Expanse,1,Mystic,2,Lunarian,1,Psychosilk,2,,,,,,61299,
61300,https://assets.otherside.xyz/otherdeeds/10f426b89d48ed6072a38fe9e9175f6357cc3c100344cda63f11424af68e9260.jpg,Decay,Infinite Expanse,3,Plague,3,,,Lunarian,1,,,,,,61300,
61301,https://assets.otherside.xyz/otherdeeds/6bd3a8f99eb24be463a9724d9f6ff83cbd3cf1e0795aa24015bbbb68c1f02b14.jpg,Harsh,Infinite Expanse,2,Glacia,4,,,Psychosilk,2,,,,,,61301,
61302,https://assets.otherside.xyz/otherdeeds/606fb088d65e859664ab272ed519aa5681fba66d22b32b1254b7bc58374b5f6d.jpg,Decay,Infinite Expanse,1,Bog,1,Psychosilk,3,,,,,,,Romain,61302,
61303,https://assets.otherside.xyz/otherdeeds/e9ee4616c629b8e0de570914a9a01efc23efa0266b00d7c053f6d0f2af1e8077.jpg,Psychedelic,Infinite Expanse,2,Mallow,1,Bonestone,2,,,,,,,Forged Shovel,61303,
61304,https://assets.otherside.xyz/otherdeeds/2f664e265749ca8703bd5c7e52f31a126a42af0f8e5e83a39ba73325a351a188.jpg,Mineral,Infinite Expanse,2,Crystal,2,Lunarian,1,Lunarian,1,,,Psychosilk,1,,61304,
61305,https://assets.otherside.xyz/otherdeeds/256299ecdfdbabfb566f3a2c982ec09a681502e269ab0b5ec799283ceda856ed.jpg,Growth,Infinite Expanse,1,Jungle,1,Petrified,1,Psychosilk,1,Brimstone,3,Kinsoul,2,,61305,994
61306,https://assets.otherside.xyz/otherdeeds/aa03740f30cd45bdfbfcc0c2cd073a791fa3a6d1f7e73aab933b606d6f5bb78e.jpg,Harsh,Infinite Expanse,3,Splinter,3,Moldium,1,Claymer,2,,,Runa,2,,61306,
61307,https://assets.otherside.xyz/otherdeeds/0db332f5b16ee6593706a517ff35e651a11cb955b3c5a8817c8e817454356841.jpg,Decay,Infinite Expanse,2,Thornwood,4,Nocturna,1,Petrified,1,,,,,,61307,4205
61308,https://assets.otherside.xyz/otherdeeds/9384b502b3ea0866394227e686a2af9ff1a837d44c821caa9727d3bdb0987d5e.jpg,Volcanic,Infinite Expanse,3,Molten,1,,,Brimstone,1,Moldium,1,,,,61308,
61309,https://assets.otherside.xyz/otherdeeds/d60f52bc78ec9a8d8124d9baba6c5b94e60d679cb0c698266fe73e7c32220dd0.jpg,Mineral,Infinite Expanse,2,Crystal,4,,,,,,,,,,61309,
61310,https://assets.otherside.xyz/otherdeeds/76cde0de1b8b6a6d5ee22399ee43badca183da91d32a324f2b5af9348b3ed284.jpg,Psychedelic,Infinite Expanse,1,Sludge,3,,,,,,,,,Rugged Axe,61310,
61311,https://assets.otherside.xyz/otherdeeds/5f09ec73b9edf94e75b0dca1b2ea5c351309b05f75040843a588025608ae3a6b.jpg,Harsh,Infinite Expanse,1,Splinter,2,,,Whisper,2,Runa,1,,,,61311,
61312,https://assets.otherside.xyz/otherdeeds/dc8dec074cc335f5c3475ca81341c34c804b4f8460d26c25931e05c431298ac3.jpg,Decay,Infinite Expanse,3,Thornwood,5,,,,,,,,,Magic Powder,61312,
61313,https://assets.otherside.xyz/otherdeeds/33fcb61ac47287d1f3b1d983e9bc797e4a8ba964f25ba0079291bc592aeecb59.jpg,Growth,Infinite Expanse,2,Mystic,1,,,Glowpod,2,,,Spiritseep,1,Monkey Barrel,61313,5828
61314,https://assets.otherside.xyz/otherdeeds/80786314ebe06aa9d5dfc87bb8f54aa31918c3507b631e642ca33b7acf4917bd.jpg,Decay,Infinite Expanse,1,Bog,3,Lunarian,3,Brimstone,3,Whisper,1,Kinsoul,1,Marcin,61314,
61315,https://assets.otherside.xyz/otherdeeds/3ef0ca6baef02f466f3bee23bf63c7863c1a524bd1c4dccf49373f9699a883d0.jpg,Volcanic,Infinite Expanse,1,Obsidian,4,,,,,,,,,,61315,
61316,https://assets.otherside.xyz/otherdeeds/02ae41c8794b690795a19134a4d15fcfc32b864714cf16ae7b70d9381ef47ca6.jpg,Decay,Infinite Expanse,1,Bog,2,,,,,,,,,,61316,
61317,https://assets.otherside.xyz/otherdeeds/f7a3e76448b2df35849d7bec81772e346ade3683745ca938b4a7c4a24772908c.jpg,Spirit,Infinite Expanse,1,Sky,3,Kinsoul,1,,,,,,,,61317,
61318,https://assets.otherside.xyz/otherdeeds/1a9ea0032625735e58c6203db13279e4d3c72b2416ac2a61f53cb09db9ffece8.jpg,Mineral,Infinite Expanse,3,Luster,3,Oblivion,1,Moldium,1,,,,,,61318,
61319,https://assets.otherside.xyz/otherdeeds/79c313d041633d364d338bb302034300c0488370b6ea06cc7149552b13a61c56.jpg,Volcanic,Infinite Expanse,1,Sulfuric,1,Chlorocite,1,,,,,Sulfirica,2,,61319,
61320,https://assets.otherside.xyz/otherdeeds/c799d7fdcc0352b544b04dc407f3c3dd689a78855c5581b1fcadb1864ad9ac2f.jpg,Harsh,Infinite Expanse,1,Glacia,4,,,,,Kinsoul,1,,,,61320,
61321,https://assets.otherside.xyz/otherdeeds/0d775132f08248557b2cd5294ecd1ef8bded6029612e8620de5d34650ab7dbb5.jpg,Growth,Infinite Expanse,2,Jungle,4,,,,,Petrified,1,Lunarian,1,,61321,
61322,https://assets.otherside.xyz/otherdeeds/de46f6fa691311aeea297192565519ffb48d80f397aed58619978efb0d1e17e8.jpg,Psychedelic,Infinite Expanse,1,Shadow,5,Petrified,1,Brimstone,2,,,Gloomia,1,Sticky Cauldron,61322,
61323,https://assets.otherside.xyz/otherdeeds/b51e4db9fbf57ee19ead3307b4c0e4924d020ed6cc96516b85f84dc60d9e55ca.jpg,Mineral,Infinite Expanse,1,Crystal,1,,,,,Psychosilk,2,,,,61323,
61324,https://assets.otherside.xyz/otherdeeds/72f5968ca9ec32e9bdec1c26a615f39fea091e6eafa4e3c3b43415c8202dee41.jpg,Harsh,Infinite Expanse,1,Glacia,2,,,Luster,2,Moldium,2,,,,61324,
61325,https://assets.otherside.xyz/otherdeeds/420613da879fdbe13ecd7c2b9807f67b64ee57dc356a9d5c55b9dd97d94d1aff.jpg,Decay,Infinite Expanse,2,Bog,3,,,Runa,1,Psychosilk,2,Psychosilk,2,,61325,
61326,https://assets.otherside.xyz/otherdeeds/1cdbf430b6424a33976e4d12652126121023bceea49c0cb6307bc8592d248eaa.jpg,Decay,Infinite Expanse,3,Thornwood,4,Petrified,1,,,Lunarian,3,,,,61326,
61327,https://assets.otherside.xyz/otherdeeds/928b67e8d87f49d7d915d9fc1af1b97c4261364b1c6f8c92693b504d96d02d27.jpg,Decay,Infinite Expanse,3,Thornwood,3,,,,,Lumileaf,3,Petrified,2,Camp Fire,61327,
61328,https://assets.otherside.xyz/otherdeeds/242d03cfc993b00fe8d55c8c938c3d8cda874caf4438336ecc7808c76fbf5ada.jpg,Volcanic,Infinite Expanse,1,Crimson,2,Lumileaf,2,,,Pricklia,1,,,,61328,
61329,https://assets.otherside.xyz/otherdeeds/785ca7eb99d2019e97562ce420661ca9ca1b7ad0dc00f77dfe6a1f915597c92d.jpg,Volcanic,Infinite Expanse,2,Molten,2,Luster,2,,,Moldium,3,,,,61329,
61330,https://assets.otherside.xyz/otherdeeds/a2c87b657c5d02453e55b43383c62f42eb462e8b83bbde4ab8d372f704825b50.jpg,Decay,Infinite Expanse,3,Bog,2,,,,,,,Oblivion,2,,61330,
61331,https://assets.otherside.xyz/otherdeeds/921b3ae2e6d57118344020b66e1c4404b42ca52dcf1bf6914c2c27d8f5822841.jpg,Growth,Infinite Expanse,2,Jungle,3,,,,,,,,,,61331,
61332,https://assets.otherside.xyz/otherdeeds/35f8f6d4f1751893bef0466b0670c827bfaf16b1ceaae80398a3553dd9365867.jpg,Psychedelic,Infinite Expanse,2,Shadow,3,,,Runa,2,Nether,2,,,Card from a Deck,61332,
61333,https://assets.otherside.xyz/otherdeeds/5a5b0159e67aa92effa8852b3a6fe030f432a5b17ae820dacc97b6bc08f645ff.jpg,Harsh,Infinite Expanse,3,Wastes,4,Brimstone,1,,,Obsilica,1,,,,61333,
61334,https://assets.otherside.xyz/otherdeeds/80059e9a15c5d7aabe9668f5fa003a689bcce8398d893f70b0ca129b47290435.jpg,Volcanic,Infinite Expanse,3,Crimson,1,,,,,,,,,Sands of Time,61334,143
61335,https://assets.otherside.xyz/otherdeeds/a242fba9dc7a81f2249b9e6a2fef60d3685d60b3e540906d102fafcbc713b4d6.jpg,Decay,Infinite Expanse,1,Thornwood,2,Moldium,1,Runa,2,Spikeweed,2,Whisper,2,Chomps,61335,
61336,https://assets.otherside.xyz/otherdeeds/260a602e0850956be0bd58ee3697f0ce425fb0a13f6ceacb1835874eee3c74db.jpg,Volcanic,Infinite Expanse,3,Obsidian,2,,,Brimstone,1,,,,,,61336,
61337,https://assets.otherside.xyz/otherdeeds/6b446336afb5045e1ea7c1102bf2d26470deafd71d921f9c6e3894271f906157.jpg,Psychedelic,Infinite Expanse,2,Mallow,3,,,Spikeweed,1,,,,,,61337,
61338,https://assets.otherside.xyz/otherdeeds/1d668d8b16f13c94bbb5a8054e6870730cde97c8242f9e4dc575daad668d5c3c.jpg,Spirit,Infinite Expanse,2,Veldan,4,,,Scholara,1,Oblivion,2,Scholara,2,,61338,
61339,https://assets.otherside.xyz/otherdeeds/f64b4fc281d7927eeba14caeb70f5746f962f764a04a00e185352406695260e4.jpg,Spirit,Infinite Expanse,2,Sands,3,,,,,,,Luster,2,Sands of Time,61339,
61340,https://assets.otherside.xyz/otherdeeds/ad77ee493d667393c186d2c0d7f130fccaef1a939eef2424ec24725ffd1acdde.jpg,Mineral,Infinite Expanse,1,Luster,1,,,Oblivion,1,,,Lunarian,1,,61340,3795
61341,https://assets.otherside.xyz/otherdeeds/11806d9e2de611d025a456753da1d94ecd4b059a3911c26ea51018099cb893ad.jpg,Growth,Infinite Expanse,2,Botanical,1,,,,,Sporicite,1,,,Celestial Tear,61341,
61342,https://assets.otherside.xyz/otherdeeds/aa8901993cbfd373c8b568f5ef5fae1b09bd9f59177db3d14f51511d420a3949.jpg,Growth,Infinite Expanse,1,Botanical,2,,,,,,,,,,61342,
61343,https://assets.otherside.xyz/otherdeeds/d6012248c4b92fb34fd3f8f6020a96cf6ceebf7f5f9059538deb60670373b0a5.jpg,Growth,Infinite Expanse,1,Mystic,3,Psychosilk,1,Glowpod,2,Spikeweed,1,Luster,3,,61343,
61344,https://assets.otherside.xyz/otherdeeds/262aeee30e63e946c7a29dea8c4c757a3fa846260aea72c5004c74d2e2814f41.jpg,Harsh,Infinite Expanse,1,Wastes,1,Petrified,3,Oblivion,1,,,,,,61344,
61345,https://assets.otherside.xyz/otherdeeds/8354a831d600646c456fa3acb2020da93cacd5d05cd617f10c608b791a29ae07.jpg,Spirit,Infinite Expanse,1,Steppes,5,Petrified,1,,,,,Lunarian,2,,61345,
61346,https://assets.otherside.xyz/otherdeeds/2564b7fa42d9a6805f5722fcf377ef3373d8e6279c46f292d97134ab6c76eb9b.jpg,Spirit,Infinite Expanse,1,Veldan,2,,,,,Brimstone,2,,,Banana Peel,61346,
61347,https://assets.otherside.xyz/otherdeeds/5c3379c79f501f4d57919dca9cc006d7e215faf87810aa754331835f000ae8dd.jpg,Harsh,Infinite Expanse,1,Splinter,3,,,,,,,Oblivion,2,,61347,
61348,https://assets.otherside.xyz/otherdeeds/03b47ef65565e42aab9adf9dd0b22196c59010b29996ff3f6362bd956909c181.jpg,Growth,Infinite Expanse,2,Mystic,1,,,,,,,,,,61348,
61349,https://assets.otherside.xyz/otherdeeds/7c1abf2b093085bd4d93a9c708663f17f22087cd503d7eb5eff356e5d294f7d7.jpg,Spirit,Infinite Expanse,1,Sands,2,,,Petrified,2,,,,,,61349,2212
61350,https://assets.otherside.xyz/otherdeeds/d0f6435b0df9209a49b0c47fdaf75e5ce9baa9b4cff1edfeb346eb1e1527e370.jpg,Volcanic,Infinite Expanse,2,Molten,4,Kinsoul,1,,,,,,,,61350,4483
61351,https://assets.otherside.xyz/otherdeeds/26488a96145078b1444d36dc1a3f7631faa28d8debc9cf1e19ab14a252b3c17f.jpg,Mineral,Infinite Expanse,3,Crystal,3,Lumileaf,1,Moldium,2,,,Lumileaf,2,,61351,
61352,https://assets.otherside.xyz/otherdeeds/9f498497939498278313358e81e5bc0af0d4fb4188ea8924092df1cbeb16b47b.jpg,Psychedelic,Infinite Expanse,1,Mallow,1,,,,,Spikeweed,1,,,,61352,4210
61353,https://assets.otherside.xyz/otherdeeds/29853aee14e4fb5d9a35f4a88a24dbba9b32b9f8fc978719214c5f98ac7f53bf.jpg,Volcanic,Infinite Expanse,2,Sulfuric,3,,,,,,,,,,61353,
61354,https://assets.otherside.xyz/otherdeeds/841fd20d79e271d7b08dfcf4e551b3f1f0d38e5e00cce2188d803e6b600f79d4.jpg,Volcanic,Infinite Expanse,1,Sulfuric,4,,,,,Sulfirica,1,,,,61354,
61355,https://assets.otherside.xyz/otherdeeds/01d1a72255c4cb6f28f025fdd768e539fd6e2b1f066b8ba25e2a3787721f23a9.jpg,Volcanic,Infinite Expanse,2,Crimson,4,,,,,,,Luster,1,,61355,4342
61356,https://assets.otherside.xyz/otherdeeds/fa4db8af54d25ddbb26ea089e057614734cf1d9d443a736031dd4491c5199fa8.jpg,Harsh,Infinite Expanse,2,Bone,2,,,,,,,Fossica,1,,61356,
61357,https://assets.otherside.xyz/otherdeeds/052d116c6f31aa7863a941c56fb2a9607e4c3ece4a79ad512c00035c7b66262f.jpg,Spirit,Infinite Expanse,3,Steppes,1,,,,,,,Nether,2,,61357,
61358,https://assets.otherside.xyz/otherdeeds/dcabe2267a6c767c0c980673270539ea07baf210825b58c3aed9775285aa01cc.jpg,Harsh,Infinite Expanse,2,Glacia,5,,,,,,,,,Rugged Axe,61358,
61359,https://assets.otherside.xyz/otherdeeds/7fa7800d9cf4aae859cc23f33097293dae6f40c03cfc04cbe2834bb704776a31.jpg,Psychedelic,Infinite Expanse,1,Shadow,2,,,Luster,1,Oblivion,1,Moldium,1,,61359,
61360,https://assets.otherside.xyz/otherdeeds/b095afa24a584059c42d71c81833cd7161f3446576d473220508622a1ef63628.jpg,Harsh,Infinite Expanse,3,Bone,2,,,,,,,,,,61360,
61361,https://assets.otherside.xyz/otherdeeds/71eaa1bf2670fe0f7d88637fd2854cce2e2368d0647e229cae9b421cd5ebcb0d.jpg,Volcanic,Infinite Expanse,1,Molten,1,,,Whisper,1,,,,,Fairy in a Jar,61361,4120
61362,https://assets.otherside.xyz/otherdeeds/f9b56aad0215bb4ccd477661fb4f9a74f8ba1af14abfa91927b73edac85664c7.jpg,Spirit,Infinite Expanse,1,Steppes,3,,,,,Luster,2,,,,61362,
61363,https://assets.otherside.xyz/otherdeeds/b5dc41cb75fb3dc213b9b9ab8e602ff9a64cc93e159f8c93c44e9714760c1dea.jpg,Psychedelic,Infinite Expanse,3,Acid,3,,,,,,,,,,61363,
61364,https://assets.otherside.xyz/otherdeeds/59c7312e5502f92bc227085c448c516a9f46457779cdd302758dd515047389ab.jpg,Chaos,Infinite Expanse,2,Chaos,5,Void,2,Void,3,Void,1,Omni,3,,61364,
61365,https://assets.otherside.xyz/otherdeeds/8069f594099ca4a641c8f4a342b262739294cbb9f58e09e61c7e7cbb3b9f0b70.jpg,Volcanic,Infinite Expanse,3,Crimson,3,,,Petrified,2,Lunarian,1,Petrified,2,,61365,1402
61366,https://assets.otherside.xyz/otherdeeds/1874f75a3d02d402d9ff7b3e2663a299202a245d57b1a3d69c7469f5918ac557.jpg,Harsh,Infinite Expanse,2,Bone,5,,,Luster,1,Oblivion,1,Petrified,1,,61366,
61367,https://assets.otherside.xyz/otherdeeds/8d6554cba1b88b2e777234f55541f9851ff8313c94845c4acf4051b544243be2.jpg,Psychedelic,Infinite Expanse,2,Acid,5,,,Runa,2,,,,,,61367,
61368,https://assets.otherside.xyz/otherdeeds/33e4180722042a8603d4704bfb48f9586547080d5be8ffaeb09c0aaac85526e9.jpg,Harsh,Infinite Expanse,1,Splinter,2,,,Lunarian,1,,,,,Camp Fire,61368,
61369,https://assets.otherside.xyz/otherdeeds/4c99bb385e3d947ba06b94713ae30b8b49cda07269502bd7826d48c52bb1f954.jpg,Spirit,Infinite Expanse,2,Sands,5,,,,,Nether,1,,,Banana Peel,61369,
61370,https://assets.otherside.xyz/otherdeeds/bba09f6ff501faa6b93db7d432743e8379b3cdc8a418eaa050445ef94d1e3a28.jpg,Decay,Infinite Expanse,1,Ruins,4,Nether,3,,,Oblivion,1,,,,61370,
61371,https://assets.otherside.xyz/otherdeeds/db4373d404879640b6632c966d17f75989a150cb686fb1b45822492f95c90c73.jpg,Spirit,Infinite Expanse,2,Steppes,1,Psychosilk,2,Luster,1,,,,,,61371,
61372,https://assets.otherside.xyz/otherdeeds/c00d850d920a2add174b200d4689242c0b5836851a14c7aca19c5642cbe3ce24.jpg,Harsh,Infinite Expanse,1,Glacia,1,,,,,Nether,1,,,Mystical Crown,61372,
61373,https://assets.otherside.xyz/otherdeeds/b70663ef27a4127ca3559c96087251eb3ea4305b1c352e03f3f16d22d68c5f9c.jpg,Growth,Infinite Expanse,1,Jungle,1,,,,,Oblivion,2,,,,61373,
61374,https://assets.otherside.xyz/otherdeeds/e5b45014c4e67d0ed9ca7dc011769ad0e446452b11698bbb14e56ae366efe596.jpg,Volcanic,Infinite Expanse,1,Molten,1,Brimstone,1,,,Petrified,1,,,,61374,
61375,https://assets.otherside.xyz/otherdeeds/0c4c31f2fd2bd0d8a815725295396c0d31643cbdefd04cfb7b24b7568ec46d59.jpg,Spirit,Infinite Expanse,3,Sands,3,Lunarian,2,,,,,,,,61375,
61376,https://assets.otherside.xyz/otherdeeds/37ff6740172765e418126330b52b51f56a80e3dfe7cc952dbb4c09be38bb3c40.jpg,Mineral,Infinite Expanse,1,Spires,2,Pyrum,2,Spikeweed,1,,,,,,61376,
61377,https://assets.otherside.xyz/otherdeeds/f53b740b7a624ba36678d42613be480a13accbb5e61a67efe43bc61a55d1f5ab.jpg,Spirit,Infinite Expanse,1,Steppes,1,,,Runa,1,,,Void,2,,61377,
61378,https://assets.otherside.xyz/otherdeeds/a8bc5a514cfb6a2d7aabe78ffe39daef4f0028bfc3bdb7a9051de34902238ecf.jpg,Spirit,Infinite Expanse,1,Sands,5,,,Psychosilk,2,,,,,,61378,51
61379,https://assets.otherside.xyz/otherdeeds/669a3c36fed1fb759bae3a750c8e92572b73aa9b3a9f6c1179f24bf0bfbe36bb.jpg,Harsh,Infinite Expanse,1,Splinter,3,,,,,,,,,,61379,
61380,https://assets.otherside.xyz/otherdeeds/8c49f1770afdc2b180ac49d0379bc8f135d7976f78ac8cbb9b4cc80277d77a7a.jpg,Volcanic,Infinite Expanse,2,Molten,3,,,Brimstone,1,Petrified,1,,,,61380,
61381,https://assets.otherside.xyz/otherdeeds/195a5b5d8b06e70c0478a95a6b5dd892778eaf7564ac9c87c426d662a1dd7fb0.jpg,Decay,Infinite Expanse,2,Bog,2,,,Bonestone,1,Runa,1,Brimstone,1,,61381,
61382,https://assets.otherside.xyz/otherdeeds/90e1ada2ad556b601ab27a91257d853114c977ee6b93f976bae1b0a0c8ef2ae9.jpg,Growth,Infinite Expanse,3,Mycelium,2,Senticybia,1,,,,,Moldium,3,,61382,
61383,https://assets.otherside.xyz/otherdeeds/243bb0753d884548e770995d11025c306079650925f5a2088ae938febb2115d1.jpg,Mineral,Infinite Expanse,2,Crystal,1,,,,,,,,,Santiago,61383,7229
61384,https://assets.otherside.xyz/otherdeeds/fea5257b05241b0b74b3e942ed9750841789585162f18d4339dbb8bc2d27bda5.jpg,Growth,Infinite Expanse,1,Botanical,2,,,,,Whisper,1,,,,61384,3548
61385,https://assets.otherside.xyz/otherdeeds/b99f7c8dc7564f76cf29d8af114460cd12a6cf34ae8fb897de8ded3cfd67180a.jpg,Growth,Infinite Expanse,2,Botanical,5,,,Kinsoul,1,,,Lumileaf,1,,61385,
61386,https://assets.otherside.xyz/otherdeeds/13c7464a3868d145552c7b3e9e015ea8e492b6ca3c067e89c12fc8f93ea59667.jpg,Decay,Infinite Expanse,1,Plague,1,,,,,,,Luster,3,,61386,
61387,https://assets.otherside.xyz/otherdeeds/e4f5ce45fa8c233256e1808d82d846ad1c3023c8a1f9a61fb5cf2540da5783ea.jpg,Psychedelic,Infinite Expanse,3,Mallow,1,,,Lunarian,2,Whisper,1,Kinsoul,1,,61387,
61388,https://assets.otherside.xyz/otherdeeds/65b49c656ef394db6e53d3d847b3024c59c01c208164a9dcdbbc1d5989c809bf.jpg,Spirit,Infinite Expanse,3,Steppes,1,,,Lumileaf,2,Runa,2,,,,61388,
61389,https://assets.otherside.xyz/otherdeeds/aaff86efb248b116e58ef85a80b2b6630554eada4e699edd55477cc64f55337a.jpg,Spirit,Infinite Expanse,1,Steppes,3,,,,,,,,,,61389,4861
61390,https://assets.otherside.xyz/otherdeeds/50a0aed3fc698e91ffd4db3a473a119568320f65bb3d21561cf61eb9b073e202.jpg,Harsh,Infinite Expanse,1,Glacia,3,,,,,Psychosilk,1,,,,61390,
61391,https://assets.otherside.xyz/otherdeeds/b9cb9ef2b79cab8613d303a1618f8338869ae870d225915d2b50f371a10544cd.jpg,Mineral,Infinite Expanse,3,Spires,1,,,,,,,Bonestone,2,,61391,
61392,https://assets.otherside.xyz/otherdeeds/d93f8b999ab7e7478324a0ef67a70224688dd04ef5ba08d76d2d6cf5baa6eee2.jpg,Volcanic,Infinite Expanse,1,Crimson,2,Luster,1,,,,,Lumileaf,1,,61392,
61393,https://assets.otherside.xyz/otherdeeds/80a1837bf13fb30e909183b0138927faa269936b449f9638201358348cd06677.jpg,Spirit,Infinite Expanse,1,Sky,3,,,,,Psychosilk,1,,,Rugged Shovel,61393,
61394,https://assets.otherside.xyz/otherdeeds/87f6d27a39496a5c0ce66f1a3fb70bb9666dc237ac114522fd622db4a648d1e6.jpg,Mineral,Infinite Expanse,2,Crystal,1,,,,,,,,,,61394,
61395,https://assets.otherside.xyz/otherdeeds/96e172e2ee2ff4ffef9b6cb5a8d80856b4b0c3bf6bdd433f11a78c77c4a3cbb6.jpg,Psychedelic,Infinite Expanse,1,Mallow,4,,,,,,,Nether,1,,61395,
61396,https://assets.otherside.xyz/otherdeeds/c84ab434f33af8e70f5f9a3c7834393ef2b67eac8463f9c14f0dd6c5d60d12f9.jpg,Decay,Infinite Expanse,3,Ruins,2,Moldium,1,,,,,Bonestone,2,,61396,
61397,https://assets.otherside.xyz/otherdeeds/6904ad97882c96ee80dc566373d2754c8e47361bc51407411d8e9ee6ab9a0143.jpg,Growth,Infinite Expanse,1,Mycelium,1,Whisper,3,,,,,,,,61397,
61398,https://assets.otherside.xyz/otherdeeds/2973ef0b4622601d4d95e8ac4c13edbd6f65bf8a586b8aa744f54c3a05713179.jpg,Growth,Infinite Expanse,3,Botanical,3,,,Oblivion,2,Bonestone,2,Spikeweed,2,Celestial Tear,61398,6486
61399,https://assets.otherside.xyz/otherdeeds/2de8f0313ba29baf3d03e8e56b48897130f27e8fcbca4ffedc9177bb51ff6069.jpg,Volcanic,Infinite Expanse,1,Molten,1,Lumileaf,2,,,,,,,,61399,
61400,https://assets.otherside.xyz/otherdeeds/ca57d514352a0e242ac2572bd0bda5532643a81c80e8f9aabec3c10423ea0151.jpg,Psychedelic,Infinite Expanse,1,Mallow,3,,,,,Mallo,2,,,,61400,
61401,https://assets.otherside.xyz/otherdeeds/6fe6de73d3737eeb55bf252a45673f6fb21daffd28eea6a0a6683579d539f3f0.jpg,Spirit,Infinite Expanse,1,Veldan,2,,,,,Bonestone,1,,,,61401,
61402,https://assets.otherside.xyz/otherdeeds/cfe640fb195f4397ae513c823b0d4e2fc8788279a16d06da5beb65a1ffe61413.jpg,Volcanic,Infinite Expanse,3,Obsidian,4,,,Onyx,1,Luster,1,Runa,1,,61402,
61403,https://assets.otherside.xyz/otherdeeds/5f5dbd259ceda31a4a049b348db6de18ed9d10635cc52bf2de469d679d9d55ca.jpg,Growth,Infinite Expanse,1,Mystic,3,,,,,Moldium,1,Spikeweed,2,Sticky Cauldron,61403,
61404,https://assets.otherside.xyz/otherdeeds/9a0613a7349e995b7f949fccd2a4d82381c924f652984908e68b7b8cad212d24.jpg,Harsh,Infinite Expanse,1,Splinter,3,,,Runa,1,,,Brimstone,1,,61404,3635
61405,https://assets.otherside.xyz/otherdeeds/45563a55fb569c943068d074a7bdd6ab64157c78fa67029462f5e42ae12da393.jpg,Decay,Infinite Expanse,1,Thornwood,3,,,,,Nether,1,,,Card from a Deck,61405,
61406,https://assets.otherside.xyz/otherdeeds/7a9704146db19c50203ddaac28876b97171b244c58b73622b4161af623057c0b.jpg,Spirit,Infinite Expanse,2,Steppes,4,,,,,,,,,Fire Sale Scroll,61406,
61407,https://assets.otherside.xyz/otherdeeds/c9b2b4c9c88ea006c96a264fa4e0f400cd3ba6a62bcfdc344ea46e41c7daa8f6.jpg,Mineral,Infinite Expanse,3,Crystal,1,Lunarian,1,Luster,2,,,,,,61407,
61408,https://assets.otherside.xyz/otherdeeds/ddf230ce771f5b0d6f759bb970ed2a8814d5fa445fc29d6d9581e2fb03fb5963.jpg,Spirit,Infinite Expanse,3,Veldan,1,Oblivion,1,,,,,Geopillar,3,,61408,6089
61409,https://assets.otherside.xyz/otherdeeds/4f6c7d768a712f71e655a5dda7d9b739f9802d4716bcdec7929f197fa281eaeb.jpg,Decay,Infinite Expanse,2,Bog,2,,,,,Spikeweed,1,Bonestone,1,Fairy in a Jar,61409,
61410,https://assets.otherside.xyz/otherdeeds/02ae41c8794b690795a19134a4d15fcfc32b864714cf16ae7b70d9381ef47ca6.jpg,Decay,Infinite Expanse,1,Bog,2,,,,,,,,,,61410,
61411,https://assets.otherside.xyz/otherdeeds/50bedebd5f0ab0f3bd071af9e6113f07eab40b60e32b8d4b21f63b756722040c.jpg,Volcanic,Infinite Expanse,1,Crimson,3,,,,,,,Spikeweed,1,,61411,
